"Timestamp","Team Number","Match Type","Match Number","What did the robot do during autonomous?","Starting Position","Comments","Rate this robot's autonomous:","Cubes placed in Exchange Zone (EZ)","Cubes placed in Switch","Cubes placed in Scale","Which of these things did the robot do?","Rate the Cycle Time","Rate the Driving Ability","What did the robot do in endgame?","What was the robot's primary function?","What was the team's result?","How many points did the team's alliance score?","How many points did the other alliance score?","General Comments"
"2018/03/01 4:38:33 PM EST","3940","Practice","27","Nothing - attempted auto and failed (explain below)","Middle","The robot tried to shoot a cube into switch but failed. ","2","5","1","0","Pick cube off the floor","2","2","Platform","Offense","Win","311","178","The robot was very fast in bringing cubes from the stack to the EZ. However it looked like the elevator lift mechanism struggled to stay lifted at times. "
"2018/03/01 4:39:08 PM EST","5667","Practice","27","Cross Baseline","Right","","3","0","0","1","Pick cube off the floor","1","1","Platform","Both","Win","311","178","Very slow in both driving and lifting. Took about 4 seconds to get the cube high enough to put it in the switch. Unsteady with poor grip colector. "
"2018/03/01 4:45:21 PM EST","2603","Practice","28","Nothing - robot did not move","Right","","1","0","1","0","Pick cube off the floor","1","2","Neither","Offense","Loss","174","307","They tried to get on the platform but failed. Looked like they were having connection issues at the start but resolved it"
"2018/03/01 4:45:53 PM EST","677","Practice","28","Nothing - robot did not move","Left","","1","2","1","0","Pick cube off the floor","2","2","Neither","Defense","Loss","174","307",""
"2018/03/01 4:46:02 PM EST","868","Practice","28","Cross Baseline","Middle","","2","1","1","0","Pick cube off the floor","2","2","Attempted Climb","Offense","Loss","174","307","Not précis "
"2018/03/01 4:46:27 PM EST","1466","Practice","28","Cross Baseline;Put Cube(s) in Scale (if multiple specify below)","Right","","4","0","3","1","Pick cube off the floor","2","2","Platform","Offense","Win","307","174","Since the bot shoots cubes it has less accuracy. Only 1/3 telop scale attempts were successful. "
"2018/03/01 4:46:28 PM EST","1038","Practice","28","Cross Baseline","Middle","","3","3","2","0","Pick cube off the floor","2","2","Platform","Offense","Win","307","174","Tippy- looks like they might have some climbing capacities"
"2018/03/01 4:46:43 PM EST","451","Practice","28","Cross Baseline","Left","Blocked from putting cube in switch by robot crash. Their auto brought them to the WRONG SIDE OF THE SWITCH so if their program worked it would have out the team at a disadvantage.","3","0","2","0","Pick cube off the floor","1","1","Platform","Offense","Win","307","174","They put cubes in the WRONG SWITCH twice! They struggled to put a cube in the EZ as well."
"2018/03/01 4:52:40 PM EST","4085","Practice","29","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","4","0","2","1","Pick cube off the floor","2","2","Successful Climb","Offense","Win","340","233","She tippy as all heck but was very fast at climbing "
"2018/03/01 4:52:54 PM EST","3010","Practice","29","Cross Baseline","Left","","2","2","2","1","Pick cube off the floor","2","2","Platform","Offense","Win","340","233","Good work "
"2018/03/01 4:53:06 PM EST","6396","Practice","29","Nothing - robot did not move","Middle","","1","4","0","0","Pick cube off the floor","2","2","Attempted Climb","Offense","Loss","233","340","TIPPY AF"
"2018/03/01 4:53:32 PM EST","3266","Practice","29","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Left","Very fast","4","0","4","0","Pick cube off the floor","2","2","Platform","Both","Loss","233","340","The robot moved very fast but it’s motions seemed uncalculated- lots of crashes etc. "
"2018/03/01 4:53:57 PM EST","279","Practice","29","Cross Baseline","Right","","3","0","0","5","Pick cube off the floor","3","3","Platform","Offense","Win","340","233","Good robot fast"
"2018/03/01 4:54:04 PM EST","1014","Practice","29","Cross Baseline","Right","","3","0","0","3","Pick cube off the floor","1","1","Platform","Offense","Loss","233","340","Very tippy robot. Got a penalty for pushing up the scale from the bottom. "
"2018/03/01 5:00:14 PM EST","3492","Practice","30","Nothing - robot did not move","Middle","NOT MOVING AT ALL EXCEPT FOR ARM","1","0","0","0","Neither","1","1","Neither","Both","Loss","232","333","DID NOT MOVE"
"2018/03/01 5:00:35 PM EST","4611","Practice","30","Cross Baseline","Left","","2","0","1","2","Pick cube off the floor","2","2","Platform","Offense","Win","333","232","Good job"
"2018/03/01 5:01:24 PM EST","3260","Practice","30","Cross Baseline","Right","","3","0","0","0","Pick cube off the floor","1","1","Platform","Both","Loss","232","333","Cube got stuck in bumpers right away and so they played defense. Likely to happen again. Bad collector. Almost tipped over. Got a penalty. Really unfortunate run for SHARP. "
"2018/03/01 5:01:27 PM EST","3484","Practice","30","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Left","Left side of switch","3","0","4","0","Pick cube off the floor","2","2","Successful Climb","Offense","Loss","232","333",""
"2018/03/01 5:01:57 PM EST","302","Practice","30","Cross Baseline","Middle","Tried to put cube onto switch but wasn’t high enough ","2","8","1","0","Pick cube off the floor","2","2","Platform","Offense","Win","333","232","Tried to place on switch but couldn’t again and go on a robot who flowers but their own team sabotaged it"
"2018/03/01 5:02:14 PM EST","379","Practice","30","Cross Baseline","Right","","3","0","1","2","Pick cube off the floor","2","2","Attempted Climb","Offense","Win","333","232",""
"2018/03/01 5:07:08 PM EST","6834","Practice","31","Put Cube(s) in Switch (if multiple specify below)","Right","","5","0","2","0","Pick cube off the floor","2","1","Neither","Offense","Win","397","206",""
"2018/03/01 5:07:29 PM EST","4121","Practice","31","Cross Baseline","Right","","2","0","2","2","Pick cube off the floor","2","2","Neither","Offense","Win","397","206","Good at placing bookcase in the scale"
"2018/03/01 5:07:32 PM EST","4467","Practice","31","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","4","5","1","0","Pick cube off the floor","2","2","Neither","Both","Win","397","206","Tried to do the platform but didn’t get all the way on "
"2018/03/01 5:07:37 PM EST","63","Practice","31","Cross Baseline","Right","","3","0","0","3","Pick cube off the floor","2","2","Attempted Climb","Offense","Loss","206","397","Slightly tippy at scale. Pretty smooth"
"2018/03/01 5:08:57 PM EST","3397","Practice","31","Cross Baseline","Middle","","2","3","4","0","Pick cube off the floor","2","2","Platform","Offense","Loss","206","397","While this robot was good it was horrible with strategy. The robot continued to put block after block into a switch that was not controlled by the opposing alliance when the other switch was controlled by the opposing alliance. I would not pick them for an alliance for this reason. "
"2018/03/01 5:13:43 PM EST","3777","Practice","32","Cross Baseline","Left","","3","0","3","0","Get cube from the portal","1","2","Successful Climb","Offense","Loss","196","291","Pretty quick climb. "
"2018/03/01 5:13:50 PM EST","4028","Practice","32","Put Cube(s) in Scale (if multiple specify below)","Left","Very fast but put the box on the opposite scale","5","0","4","1","Pick cube off the floor","3","3","Successful Climb","Offense","Win","291","196",""
"2018/03/01 5:14:15 PM EST","1317","Practice","32","Cross Baseline","Middle","","2","0","3","1","Pick cube off the floor","2","2","Platform","Offense","Win","256","196","Penalty 5 pts able to move side ways"
"2018/03/01 5:14:27 PM EST","6765","Practice","32","Cross Baseline","Left","","2","0","1","0","Get cube from the portal","1","2","Neither","Both","Win","291","196","Didn’t do much because it didn’t really get cubes from the portal but trying  "
"2018/03/01 5:15:04 PM EST","337","Practice","32","Put Cube(s) in Switch (if multiple specify below)","Right","Right side of switch","3","0","4","0","Pick cube off the floor;Get cube from the portal","3","2","Neither","Offense","Loss","196","291",""
"2018/03/01 5:21:56 PM EST","1559","Practice","33","Put Cube(s) in Switch (if multiple specify below)","Right","","5","0","0","1","Pick cube off the floor","2","3","Neither","Offense","Win","350","15","Kept dropping boxes"
"2018/03/01 5:22:03 PM EST","1675","Practice","33","Nothing - robot did not move","Middle","","1","1","0","0","Pick cube off the floor","1","1","Neither","Offense","Win","350","15","Robot had poor communication and did not work until end"
"2018/03/01 5:22:10 PM EST","6927","Practice","33","Nothing - robot did not move","Right","","1","0","0","0","Neither","1","1","Platform","Both","Loss","15","350","DID NOTHING primary function"
"2018/03/01 5:22:11 PM EST","4284","Practice","33","Cross Baseline","Left","Went crazy turning. Probably tried scale","3","0","0","1","Pick cube off the floor","1","1","Attempted Climb","Offense","Loss","15","350","Very very very slow and clumsy"
"2018/03/01 5:22:35 PM EST","3324","Practice","33","Nothing - robot did not move","Right","","1","4","0","0","Pick cube off the floor","2","2","Attempted Climb","Defense","Win","350","15","Put arm up to climb but wouldn’t go forward and hook "
"2018/03/01 5:35:32 PM EST","5413","Practice","34","Nothing - robot did not move","Middle","","1","1","1","0","Pick cube off the floor;Neither","2","2","Neither","Offense","Win","309","194","Stuck and did not move for most of match moved last 15 sec"
"2018/03/01 5:35:40 PM EST","279","Practice","34","Cross Baseline","Left","I think they were trying scale","3","2","0","2","Pick cube off the floor","2","2","Platform","Offense","Win","309","194","Hard time holding cube in"
"2018/03/01 5:36:09 PM EST","4145","Practice","34","Cross Baseline","Right","Missed scale attempt","4","0","3","3","Pick cube off the floor","2","3","Successful Climb","Offense","Win","309","194","Pretty fast cycle times and the body shape of the robot makes for a good defensive game."
"2018/03/01 5:36:17 PM EST","5667","Practice","34","Nothing - robot did not move","Right","","1","0","0","0","Neither","1","1","Neither","Both","Loss","309","194","Did nothing"
"2018/03/01 5:37:09 PM EST","302","Practice","34","Cross Baseline","Middle","Tried to get cube on switch but wasn’t high enough","3","7","0","0","Pick cube off the floor","2","2","Attempted Climb","Offense","Loss","194","309","A motor FELL off their mechanism. Couldn’t pull their bumpers up in time "
"2018/03/01 5:44:01 PM EST","5740","Practice","35","Cross Baseline","Middle","Very slow","3","1","4","0","Pick cube off the floor;Get cube from the portal","3","3","Neither","Both","Win","200","150","Mostly offense with some defense. Very fast and is able to pick up on the ground and the portal. They kept missing the switch because their cubes would bounce off from the others that had already been placed. "
"2018/03/01 5:44:07 PM EST","3010","Practice","35","Nothing - attempted auto and failed (explain below)","Middle","","3","0","1","0","Pick cube off the floor","2","2","Platform","Offense","Loss","250","100","Almost got a cube on the scale"
"2018/03/01 5:44:14 PM EST","128","Practice","35","Nothing - attempted auto and failed (explain below)","Right","Tried to cross baseline needs PID tuning","2","0","0","0","Neither","1","1","Attempted Climb","Both","Win","200","150","Just roamed around the entire match"
"2018/03/01 5:44:16 PM EST","291","Practice","35","Put Cube(s) in Scale (if multiple specify below)","Left","","4","7","3","1","Pick cube off the floor","3","3","Neither","Offense","Win","250","100","Very fast and consistent "
"2018/03/01 5:45:04 PM EST","3484","Practice","35","Put Cube(s) in Switch (if multiple specify below)","Left","","5","3","3","0","Pick cube off the floor;Get cube from the portal","3","3","Attempted Climb","Offense","Tie","000","000",""
"2018/03/01 5:45:41 PM EST","3777","Practice","35","Cross Baseline","Middle","","1","0","3","0","Pick cube off the floor","2","2","Successful Climb","Offense","Tie","1","1","Good job"
"2018/03/01 5:59:15 PM EST","3201","Practice","36","Cross Baseline","Right","","3","0","2","0","Pick cube off the floor","2","2","Platform","Offense","Win","266","140",""
"2018/03/01 5:59:22 PM EST","6460","Practice","36","Nothing - robot did not move","Right","","1","0","0","0","Pick cube off the floor","1","2","Neither","Defense","Loss","140","266",""
"2018/03/01 5:59:30 PM EST","4283","Practice","36","Nothing - attempted auto and failed (explain below)","Middle","Worked before the match was redone","2","3","0","0","Pick cube off the floor","2","2","Neither","Offense","Loss","140","266",""
"2018/03/01 5:59:31 PM EST","2172","Practice","36","Nothing - robot did not move","Left","","1","2","0","0","Pick cube off the floor","1","1","Attempted Climb","Offense","Loss","140","266","Very slow and VERY tippy. Kept dropping cube"
