"Timestamp","Team Number","Match Type","Match Number","Starting Position","Which side of the field was their SWITCH plate on?","Which side of the field was their SCALE plate on?","Did the robot cross the baseline?","How many cubes did the robot put in the SWITCH","How many cubes did the robot put in the SCALE","Comments","Cubes placed in Exchange Zone (EZ)","Cubes placed in Switch","Cubes placed in Scale","Failed Cube Attempts (in EZ, Switch, or Scale)","Where does the robot get cubes from?","What did the robot do in endgame?","How many OTHER robots did it lift?","Which part of the bar did the robot climb / attempt to climb on?","General Comments","What was the team's result?","Would this robot be a good alliance partner?"
"2018/04/27 2:46:46 PM AST","4458","Qualification","91","Right","Right","Left","Yes","1","0","","5","0","0","0","Floor","Neither","0","Robot did NOT attempt to climb","","Win","2"
"2018/04/27 2:46:50 PM AST","3536","Qualification","91","Right","Right","Left","Yes","0","1","","0","0","4","2","Floor","Climb","0","The middle portion of the bar","🧤","Win","4"
"2018/04/27 2:47:01 PM AST","3274","Qualification","91","Left","Right","Left","Yes","0","0","Failed attempt at scale","7","0","3","1","Floor","Neither","0","Robot did NOT attempt to climb","Very efficient in putting cubes in the EZ","Win","3"
"2018/04/27 2:47:10 PM AST","4198","Qualification","91","Middle","Right","Left","Yes","0","0","Drop the cube at the beginning","0","0","3","1","Floor","Climb","0","Right side of the bar","Wandering around field but did no thing for a while","Loss","2"
"2018/04/27 2:47:20 PM AST","3130","Qualification","91","Right","Right","Left","Yes","0","2","Dropone cube","0","0","2","2","Both","Attempted Climb","0","The middle portion of the bar","Hoot was tangled. Fast","Loss","2"
"2018/04/27 2:49:39 PM AST","494","Qualification","91","Right","Right","Left","Yes","1","0","Good","0","3","1","1","Floor","Climb","0","The middle portion of the bar","At the beginning of teleop the robot was smashed several times into the wall near its portal and seemed to go slower after that. I think something was damaged because it just kinda moseyed around in a circle for few seconds. For their drive team there was no groach. Student girl coach instead ","Win","3"
"2018/04/27 2:53:22 PM AST","6193","Qualification","92","Middle","Left","Right","Yes","1","0","","0","1","3","0","Floor","Climb","0","The middle portion of the bar","","Win","3"
"2018/04/27 2:53:23 PM AST","6947","Qualification","92","Right","Left","Right","Yes","0","0","","9","0","0","0","Floor","Neither","0","Robot did NOT attempt to climb","Slow but accurate ","Win","3"
"2018/04/27 2:53:26 PM AST","51","Qualification","92","Left","Right","Left","Yes","0","1","","0","0","5","1","Floor","Neither","0","Robot did NOT attempt to climb","Before the end game some thing broke off and robot stop moving","Win","4"
"2018/04/27 2:53:31 PM AST","5883","Qualification","92","Right","Left","Right","Yes","0","1","","0","0","2","3","Floor","Climb","0","The middle portion of the bar","🦕poor collector kept dropping things","Loss","2"
"2018/04/27 2:53:33 PM AST","5883","Qualification","92","Right","Left","Right","Yes","0","0","Didn’t do much","0","0","4","3","Floor","Climb","0","The middle portion of the bar","Super dinky collector system. Arms were like twigs and dropped 3 cubes in a row. Single wheels on each arm of the collecter. ","Loss","2"
"2018/04/27 2:53:35 PM AST","6936","Qualification","92","Middle","Left","Right","Yes","1","0","","0","0","4","1","Floor","Neither","0","Robot did NOT attempt to climb","Very slow in its movements.","Loss","2"
"2018/04/27 2:59:34 PM AST","2194","Qualification","93","Middle","Left","Left","Yes","1","0","","0","3","4","0","Both","Climb","0","Right side of the bar","Fast. Accurate ","Win","4"
"2018/04/27 2:59:37 PM AST","247","Qualification","93","Left","Left","Left","Yes","0","1","","7","0","1","0","Both","Neither","0","Robot did NOT attempt to climb","Precise ez placer","Win","2"
"2018/04/27 2:59:37 PM AST","1519","Qualification","93","Right","Left","Left","Yes","0","2","","0","2","2","0","Floor","Climb","0","Left side of the bar","","Win","3"
"2018/04/27 2:59:39 PM AST","578","Qualification","93","Middle","Left","Left","Yes","1","0","","0","0","3","1","Floor","Climb","0","The middle portion of the bar","","Loss","2"
"2018/04/27 2:59:47 PM AST","3542","Qualification","93","Left","Left","Left","Yes","0","1","Failed attempt for a second cube in scale.","0","1","5","1","Floor","Climb","1","The middle portion of the bar","Stable robot and had a quick climb (along with assisting another robot)","Loss","4"
"2018/04/27 3:00:37 PM AST","6590","Qualification","93","Right","Left","Left","Yes","0","0","Meh","3","2","0","1","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Pretty bad. Collecter was super dinky it was just two 80 20 s with pistons. During teleop it accidentally pushed all of the cubes in its pile to the other team. During end game it moved around in a confused circle before committing two fouls while trying to get to the platform","Loss","1"
"2018/04/27 3:06:42 PM AST","3461","Qualification","94","Right","Right","Left","Yes","0","0","Almost got one in scale","0","1","1","1","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","","Win","3"
"2018/04/27 3:06:45 PM AST","177","Qualification","94","Right","Right","Left","Yes","0","0","Scale failed","0","5","3","3","Both","Climb","0","Left side of the bar","Drop the cube a lot for the scale but not the switch ","Win","3"
"2018/04/27 3:06:49 PM AST","5740","Qualification","94","Right","Right","Left","Yes","0","0","Mediocre ","3","2","0","1","Both","Neither","0","Other (specify in comments)","Super fast ez robot. Good at putting cubes in opponents switch. During end game another robot played defense on it and got stuck. Could not get undone so was not even able to go to the platform.","Loss","2"
"2018/04/27 3:07:02 PM AST","857","Qualification","94","Left","Right","Left","No","0","0","","0","6","0","0","Floor","Attempted Climb","0","The middle portion of the bar","Had trouble picking up cubes on the 11” side. Attempted to climb and carry 2 more robots but ran out of time.","Loss","3"
"2018/04/27 3:07:04 PM AST","3117","Qualification","94","Middle","Right","Left","Yes","1","0","","0","2","1","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","It looked extremely confused ","Loss","2"
"2018/04/27 3:07:09 PM AST","3695","Qualification","94","Middle","Right","Left","Yes","0","0","Place next to switch","7","1","0","3","Floor","Neither","0","Robot did NOT attempt to climb","Got on top of another robot for opponent bad driving skill and got a yellow card","Win","3"
"2018/04/27 3:13:24 PM AST","5914","Qualification","95","Right","Right","Left","Yes","0","0","","1","8","0","0","Floor","Attempted Climb","0","The middle portion of the bar","","Loss","3"
"2018/04/27 3:13:39 PM AST","5443","Qualification","95","Right","Right","Left","Yes","0","0","Slow","0","1","0","1","Both","Neither","0","Robot did NOT attempt to climb","Really slow","Loss","1"
"2018/04/27 3:13:48 PM AST","2337","Qualification","95","Left","Right","Left","Yes","0","1","Failed 2nd and 3rd cube in scale","1","1","1","0","Floor","Attempted Climb","0","The middle portion of the bar","Did not have enough time to climb. Very smooth and quick though.","Win","4"
"2018/04/27 3:13:52 PM AST","2451","Qualification","95","Right","Right","Left","Yes","2","0","White male middle aged groach. Mehhhhh. Actually maybe he’s 20. Can’t tell.","0","6","0","0","Floor","Neither","0","Robot did NOT attempt to climb","Great switch robot. Good defense","Win","2"
"2018/04/27 3:14:01 PM AST","56","Qualification","95","Middle","Right","Left","Yes","0","0","","3","2","2","0","Floor","Climb","0","The middle portion of the bar","Good robot I liked its technique. Now time to pee boissss","Win","4"
"2018/04/27 3:14:12 PM AST","78","Qualification","95","Middle","Right","Left","Yes","1","0","","0","5","0","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Good back and forth between the portals and the opponents switch","Loss","3"
"2018/04/27 3:22:36 PM AST","5036","Qualification","96","Middle","Right","Right","Yes","0","0","","7","0","0","0","Floor","Neither","0","Robot did NOT attempt to climb","Doesn’t have the ability to climb or put cubes on the scale- was also really slow","Win","2"
"2018/04/27 3:22:37 PM AST","3572","Qualification","96","Left","Right","Right","Yes","0","0","","5","2","0","0","Floor","Climb","0","Left side of the bar","Ran around frantically but pretty decent for switch and ez","Loss","2"
"2018/04/27 3:22:43 PM AST","4917","Qualification","96","Right","Right","Right","Yes","0","0","Two failed cubes intended for scale","0","2","5","1","Floor","Climb","0","Right side of the bar","Very solid robot. Super efficient and pretty accurate. ","Win","5"
"2018/04/27 3:22:47 PM AST","5492","Qualification","96","Right","Right","Right","Yes","0","0","","0","3","3","0","Floor","Neither","0","Robot did NOT attempt to climb","","Loss","2"
"2018/04/27 3:23:05 PM AST","234","Qualification","96","Middle","Right","Right","Yes","1","0","","0","0","5","0","Floor","Climb","0","Right side of the bar","Really really good super good driving","Win","5"
"2018/04/27 3:23:30 PM AST","865","Qualification","96","Left","Right","Right","Yes","0","0","","0","1","4","0","Floor","Climb","0","Left side of the bar","","Win","3"
"2018/04/27 3:30:09 PM AST","157","Qualification","97","Right","Left","Right","Yes","0","0","","7","0","0","1","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","","Win","3"
"2018/04/27 3:30:18 PM AST","977","Qualification","97","Right","Left","Right","Yes","0","0","","0","1","3","2","Floor","Attempted Climb","0","The middle portion of the bar","Kind of tippy and would have climbed with a few more seconds","Loss","3"
"2018/04/27 3:30:30 PM AST","2719","Qualification","97","Left","Left","Right","Yes","0","1","","0","0","6","2","Both","Platform/Was Lifted","0","Robot did NOT attempt to climb","The robot was one of the ones that lifted the others","Win","4"
"2018/04/27 3:30:30 PM AST","250","Qualification","97","Middle","Left","Right","Yes","1","0","Missed this","9","0","0","0","Floor","Neither","0","Robot did NOT attempt to climb","Great ez robot","Loss","3"
"2018/04/27 3:30:34 PM AST","111","Qualification","97","Left","Left","Right","Yes","0","1","","0","0","5","2","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","","Loss","3"
"2018/04/27 3:30:34 PM AST","5234","Qualification","97","Middle","Left","Right","Yes","1","0","Tried for a second cube but missed","0","0","6","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Robot in place to be lifted but didn’t. Overall super good. Faced some tough defense that they had a hard time handling. ","Win","4"
"2018/04/27 3:37:07 PM AST","1625","Qualification","98","Middle","Left","Left","Yes","2","0","","4","4","1","0","Floor","Neither","0","Robot did NOT attempt to climb","Tippy robot. Driving was okay but it easily gets pushed","Win","2"
"2018/04/27 3:37:07 PM AST","5434","Qualification","98","Middle","Left","Left","Yes","1","0","","0","0","3","2","Floor","Climb","0","The middle portion of the bar","Sometimes dropped cubes off the scale","Loss","3"
"2018/04/27 3:37:10 PM AST","1418","Qualification","98","Right","Left","Left","Yes","0","0","","3","1","0","0","Floor","Climb","0","The middle portion of the bar","Fast robot not the best driving ","Loss","2"
"2018/04/27 3:37:10 PM AST","2834","Qualification","99","Left","Left","Left","Yes","0","1","","0","0","4","2","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","","Win","2"
"2018/04/27 3:37:18 PM AST","5406","Qualification","98","Right","Left","Left","Yes","1","1","Very impressive auto ","0","0","4","1","Floor","Climb","0","The middle portion of the bar","Some collector difficulties.  Effective once in possession of the cube. ","Win","4"
"2018/04/27 3:44:13 PM AST","6869","Qualification","99","Right","Left","Right","Yes","0","1","Missed one on the scale. ","0","1","3","0","Floor","Attempted Climb","0","Left side of the bar","Pretty rough match. A lot of collector problems. Wasn’t able to climb in time. ","Loss","5"
"2018/04/27 3:44:39 PM AST","3504","Qualification","99","Middle","Left","Right","Yes","0","0","Missed","2","0","2","1","Floor","Climb","0","Right side of the bar","","Loss","1"
"2018/04/27 3:53:48 PM AST","3844","Qualification","100","Right","Right","Left","Yes","0","0","","0","0","1","0","Portal","Platform/Was Lifted","0","Robot did NOT attempt to climb","Played offensive defense for the last half of the match. ","Win","1"
"2018/04/27 3:54:03 PM AST","3535","Qualification","100","Left","Right","Left","Yes","0","0","","4","5","0","0","Floor","Climb","0","Other (specify in comments)","The hook to climb was kind of square so it may be able to climb both sides","Loss","2"
"2018/04/27 3:54:08 PM AST","2501","Qualification","100","Middle","Right","Left","Yes","1","0","","0","0","3","2","Floor","Climb","0","Left side of the bar","Overshoots the cubes in the scale way too much. Not precise at all","Loss","2"
"2018/04/27 3:54:09 PM AST","4905","Qualification","100","Right","Right","Left","Yes","0","0","","2","1","3","4","Floor","Neither","0","Robot did NOT attempt to climb","Had wings to lift other robots but didn’t even try to use them or climb","Loss","3"
"2018/04/27 3:54:16 PM AST","4946","Qualification","100","Middle","Right","Left","Yes","1","0","Tried to collect a second cube but missed","2","0","6","0","Floor","Climb","0","The middle portion of the bar","Very stable robot. Slight collector difficulties but not a big issue. ","Win","5"
"2018/04/27 3:54:19 PM AST","5339","Qualification","100","Left","Right","Left","Yes","0","0","","5","1","0","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","","Win","2"
"2018/04/27 4:00:01 PM AST","548","Qualification","101","Right","Right","Right","Yes","0","0","Missed","0","1","5","2","Floor","Attempted Climb","0","Right side of the bar","","Loss","3"
"2018/04/27 4:00:11 PM AST","4645","Qualification","101","Left","Right","Right","Yes","0","0","","7","3","0","1","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Not a very fast bot","Loss","2"
"2018/04/27 4:00:18 PM AST","2337","Qualification","101","Left","Right","Right","Yes","0","1","Missed on second scale cube","0","2","2","0","Floor","Attempted Climb","0","The middle portion of the bar","Attempted climb and had a hook that only took up one corner","Win","4"
"2018/04/27 4:00:19 PM AST","6193","Qualification","101","Right","Right","Right","Yes","0","1","","4","0","0","0","Floor","Neither","0","Robot did NOT attempt to climb","Not phenomenal ","Win","2"
"2018/04/27 4:00:30 PM AST","3117","Qualification","101","Middle","Right","Right","Yes","1","0","Pretty basic but good auto","0","0","1","3","Floor","Attempted Climb","0","The middle portion of the bar","Tried to lift two robots but ran out of time. Played good defense. Poor collector. Bumped into team mates a couple of times. ","Loss","2"
"2018/04/27 4:00:37 PM AST","176","Qualification","101","Middle","Right","Right","Yes","1","0","Attempted 2","1","1","4","0","Floor","Attempted Climb","0","Right side of the bar","Very quick lift and can be precise with scale","Win","4"
"2018/04/27 4:06:57 PM AST","6947","Qualification","102","Left","Right","Right","Yes","0","0","","5","0","0","0","Neither","Neither","0","Other (specify in comments)","Got disconnected ","Loss","1"
"2018/04/27 4:07:21 PM AST","234","Qualification","102","Middle","Right","Right","Yes","3","0","","0","1","3","3","Floor","Climb","0","Right side of the bar","Very fast robot. Had trouble placing cubes onto scale this time","Loss","4"
"2018/04/27 4:07:23 PM AST","1711","Qualification","102","Middle","Right","Right","Yes","1","0","","0","1","6","0","Floor","Climb","0","The middle portion of the bar","Very quick climb and super good with scale","Win","5"
"2018/04/27 4:07:28 PM AST","3130","Qualification","102","Left","Right","Right","Yes","0","1","","0","4","4","1","Floor","Platform/Was Lifted","0","The middle portion of the bar","Looked like it could climb but didnt","Win","4"
"2018/04/27 4:07:30 PM AST","157","Qualification","102","Right","Right","Right","Yes","0","0","","8","0","0","0","Floor","Neither","0","Robot did NOT attempt to climb","Didn’t have a good hold on lifted cubes so it did just ez","Win","2"
"2018/04/27 4:08:05 PM AST","1519","Qualification","102","Right","Right","Right","Yes","0","1","Missed a second cube in the scale. ","0","0","5","0","Floor","Climb","0","The middle portion of the bar","Very solid robot. Carried the team. Had a hard time moving the block from the collector to the lift once but overall very solid bot. ","Loss","5"
"2018/04/27 4:13:18 PM AST","5740","Qualification","103","Right","Right","Right","Yes","0","0","","0","5","0","1","Portal","Neither","0","Robot did NOT attempt to climb","Pretty slow. Doesn’t have many capabilities. ","Loss","1"
"2018/04/27 4:13:19 PM AST","3542","Qualification","103","Left","Right","Right","Yes","0","1","","0","0","4","0","Floor","Climb","1","The middle portion of the bar","Really good did scale and lifted another one","Win","4"
"2018/04/27 4:13:19 PM AST","5914","Qualification","103","Middle","Right","Right","Yes","0","0","Just moved. ","3","2","3","0","Floor","Climb","0","Left side of the bar","Very versatile bot. Overall very good. ","Loss","4"
"2018/04/27 4:13:35 PM AST","2834","Qualification","103","Middle","Right","Right","Yes","2","0","","0","3","4","0","Floor","Neither","0","Robot did NOT attempt to climb","Tried to get back to platform but got blocked ","Win","4"
"2018/04/27 4:13:48 PM AST","51","Qualification","103","Left","Right","Right","Yes","0","1","","0","1","4","0","Floor","Climb","0","Right side of the bar","","Loss","2"
"2018/04/27 4:14:31 PM AST","4198","Qualification","103","Right","Right","Right","Yes","1","0","","5","3","0","0","Floor","Climb","1","The middle portion of the bar","SUPER QUICK AMAZING SWITCH AND EZ BOT","Win","5"
"2018/04/27 4:19:52 PM AST","3274","Qualification","104","Right","Left","Left","Yes","0","0","","1","1","3","1","Floor","Neither","0","Robot did NOT attempt to climb","","Win","2"
"2018/04/27 4:19:52 PM AST","772","Qualification","104","Middle","Left","Left","Yes","2","0","Started the auto crookked","0","0","6","3","Floor","Climb","0","The middle portion of the bar","It could climb with another bot. ","Win","4"
"2018/04/27 4:20:02 PM AST","78","Qualification","104","Middle","Left","Left","Yes","1","0","","0","0","5","1","Floor","Climb","0","The middle portion of the bar","Placed cubes and balanced them very exactly","Loss","4"
"2018/04/27 4:20:07 PM AST","4917","Qualification","104","Left","Left","Left","Yes","0","0","Attempted to put on scale","0","1","7","0","Floor","Climb","0","The middle portion of the bar","","Loss","5"
"2018/04/27 4:20:17 PM AST","857","Qualification","105","Left","Left","Left","Yes","0","0","","4","7","0","0","Floor","Neither","0","Robot did NOT attempt to climb","Super quick with switch and ez then ran out of cubes and played defense","Loss","5"
"2018/04/27 4:20:24 PM AST","2481","Qualification","104","Left","Left","Left","Yes","0","2","Three cube fell off. Awesome auto. ","0","5","1","1","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Very good bot. Amazing auto but some driver issues. Did well with Defense.  Mainly used human player to drop a block on the floor. ","Win","4"
"2018/04/27 4:25:49 PM AST","4028","Qualification","105","Left","Left","Right","Yes","0","1","","0","0","3","1","Floor","Climb","0","Right side of the bar","","Win","5"
"2018/04/27 4:25:52 PM AST","4905","Qualification","105","Middle","Left","Right","Yes","1","0","","0","1","2","3","Floor","Neither","0","Robot did NOT attempt to climb","Not an accurate placement of cube into scale","Win","2"
"2018/04/27 4:26:06 PM AST","4458","Qualification","105","Right","Left","Right","Yes","0","0","Just crossed baseline. ","8","0","0","0","Floor","Climb","0","The middle portion of the bar","Left room for another robot to use the middle portion. Very solid. ","Win","3"
"2018/04/27 4:26:07 PM AST","977","Qualification","105","Right","Left","Right","Yes","0","0","","5","0","1","0","Floor","Attempted Climb","0","Other (specify in comments)","Tried to climb but looked like it broke the hook so it moved away","Loss","2"
"2018/04/27 4:26:15 PM AST","2194","Qualification","105","Left","Left","Right","Yes","1","0","","0","0","5","1","Both","Climb","0","The middle portion of the bar","Pretty good but nothing super special ","Loss","3"
"2018/04/27 4:27:13 PM AST","5434","Qualification","106","Middle","Left","Right","Yes","1","0","","0","0","2","2","Floor","Neither","0","Robot did NOT attempt to climb","Pretty averag. Mechanum. ","Loss","2"
"2018/04/27 4:31:42 PM AST","2501","Qualification","106","Left","Left","Right","Yes","1","0","","4","0","0","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","","Win","3"
"2018/04/27 4:31:43 PM AST","5234","Qualification","106","Middle","Left","Right","Yes","2","0","","0","0","3","1","Floor","Attempted Climb","0","The middle portion of the bar","Couldn’t lift itself in time","Loss","3"
"2018/04/27 4:31:46 PM AST","6869","Qualification","106","Right","Left","Right","Yes","0","0","","7","0","0","0","Floor","Neither","0","Robot did NOT attempt to climb","Slow and consistent ez. Not great.","Loss","2"
"2018/04/27 4:31:50 PM AST","1625","Qualification","106","Right","Left","Right","Yes","0","3","Wow. ","2","0","4","1","Floor","Climb","2","The middle portion of the bar","May not have been high enough. Pretty good with some driver issues. ","Win","4"
"2018/04/27 4:31:58 PM AST","4946","Qualification","106","Middle","Left","Right","No","0","0","Didn’t do anything rip","0","1","2","3","Floor","Climb","0","Right side of the bar","Seems flimsy","Win","3"
"2018/04/27 4:32:12 PM AST","2451","Qualification","106","Left","Left","Right","Yes","0","0","","0","1","3","2","Floor","Climb","0","The middle portion of the bar","Threw a cube outside the field with its launcher. Only took up a little space on the bar and climbed fast","Loss","4"
"2018/04/27 4:41:17 PM AST","3504","Qualification","107","Right","Left","Left","No","0","0","","0","0","0","0","Neither","Neither","0","Robot did NOT attempt to climb","Didn’t move :( ","Loss","1"
"2018/04/27 4:41:20 PM AST","111","Qualification","107","Right","Left","Left","Yes","0","0","","0","3","0","1","Floor","Neither","0","Robot did NOT attempt to climb","","Win","2"
"2018/04/27 4:41:37 PM AST","177","Qualification","107","Left","Left","Left","Yes","1","0","","2","5","1","1","Floor","Climb","0","Left side of the bar","Very good driving and placement. It lose a couple cubes when placing on scale though","Win","4"
"2018/04/27 4:41:41 PM AST","250","Qualification","107","Middle","Left","Left","Yes","1","0","","6","4","0","0","Floor","Neither","0","Robot did NOT attempt to climb","PROBABLY THE BEST SWITCH EZ BOT","Loss","5"
"2018/04/27 4:42:02 PM AST","3695","Qualification","107","Left","Left","Left","Yes","1","0","","0","7","0","0","Floor","Climb","0","The middle portion of the bar","Very good at quickly piling cubes on switch ","Loss","3"
"2018/04/27 4:42:15 PM AST","1391","Qualification","107","Middle","Left","Left","Yes","2","0","Very good auto. ","4","3","2","0","Floor","Attempted Climb","0","Other (specify in comments)","Didn’t make contact with the bar. Almost fell multiple times. ","Win","2"
"2018/04/27 4:47:03 PM AST","4122","Qualification","108","Middle","Left","Right","No","0","0","","0","0","0","0","Neither","Neither","0","Robot did NOT attempt to climb","The robot is not on at all except it moved a few feet and disconnected ","Loss","1"
"2018/04/27 4:47:38 PM AST","4645","Qualification","108","Left","Left","Right","Yes","0","0","","7","1","0","0","Floor","Neither","0","Robot did NOT attempt to climb","Struggled with collector","Loss","2"
"2018/04/27 4:47:39 PM AST","2791","Qualification","108","Left","Left","Right","Yes","0","2","","0","0","6","0","Floor","Platform/Was Lifted","2","Robot did NOT attempt to climb","Can place cubes very accurately. ","Win","5"
"2018/04/27 4:47:40 PM AST","3572","Qualification","108","Middle","Left","Right","Yes","1","0","","5","0","0","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","","Win","3"
"2018/04/27 4:47:41 PM AST","3936","Qualification","108","Right","Left","Left","Yes","0","0","Just crossed the line. ","0","1","2","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Faced some tough defense. Pretty good but not amazing. ","Win","2"
"2018/04/27 4:48:00 PM AST","1418","Qualification","108","Right","Left","Right","Yes","0","1","","0","0","3","0","Floor","Climb","0","The middle portion of the bar","Seemed quick but then wasted a lot of time and didn’t get many cubes","Loss","2"
"2018/04/27 4:54:12 PM AST","365","Qualification","109","Middle","Right","Left","Yes","2","0","","0","0","4","2","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","","Loss","2"
"2018/04/27 4:54:13 PM AST","865","Qualification","109","Left","Right","Left","Yes","0","2","Almost got 3 cubes","0","0","6","0","Floor","Climb","0","The middle portion of the bar","Fast climbing","Win","4"
"2018/04/27 4:54:15 PM AST","247","Qualification","109","Right","Right","Left","Yes","1","0","","9","0","0","0","Floor","Neither","0","Robot did NOT attempt to climb","It took a long time to collect the cube it got from the portal","Loss","2"
"2018/04/27 4:54:16 PM AST","5339","Qualification","109","Right","Right","Left","Yes","0","0","","2","1","0","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","","Win","3"
"2018/04/27 4:54:23 PM AST","125","Qualification","109","Left","Right","Left","Yes","0","1","Very fast","0","0","7","3","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Knocked a couple off the scale. Hit the alliance partners robot so they couldn’t climb. ","Loss","4"
"2018/04/27 4:54:36 PM AST","5883","Qualification","109","Middle","Right","Left","Yes","1","0","","4","0","5","1","Floor","Neither","0","Robot did NOT attempt to climb","Pretty fast and precise with scale but when it moved on the ez it seemed really clumsy with cube collecting","Win","3"
"2018/04/27 4:59:33 PM AST","5492","Qualification","110","Left","Right","Right","Yes","0","0","","0","1","4","1","Floor","Neither","0","Other (specify in comments)","Got disconnected ","Loss","2"
"2018/04/27 4:59:55 PM AST","176","Qualification","110","Middle","Right","Left","Yes","1","0","Attempt 2","0","5","1","0","Floor","Climb","0","The middle portion of the bar","","Win","3"
"2018/04/27 5:00:00 PM AST","3536","Qualification","110","Right","Right","Right","Yes","0","2","","0","3","2","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Great driving and lift","Win","4"
"2018/04/27 5:00:35 PM AST","3461","Qualification","110","Middle","Right","Right","Yes","1","0","","1","5","1","0","Floor","Climb","0","Right side of the bar","I’m not sure if it got high enough on this climb","Loss","3"
"2018/04/27 5:00:37 PM AST","5443","Qualification","110","Right","Right","Right","Yes","0","0","Dropped its cube while crossing. ","4","1","0","0","Floor","Climb","0","The middle portion of the bar","Pretty rough. Collector was pretty faulty. ","Loss","1"
"2018/04/27 5:01:04 PM AST","3844","Qualification","110","Left","Right","Right","Yes","0","0","","3","0","0","0","Floor","Neither","0","Robot did NOT attempt to climb","Very aggrrrssive driving","Win","1"
"2018/04/27 5:08:32 PM AST","3535","Qualification","111","Left","Left","Right","Yes","1","0","","0","6","0","0","Floor","Neither","0","Robot did NOT attempt to climb","Ok in general and got the opponents switch","Win","4"
"2018/04/27 5:08:35 PM AST","5036","Qualification","111","Right","Left","Right","Yes","1","0","","8","1","0","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Collector not good chases cubes","Win","2"
"2018/04/27 5:08:37 PM AST","1018","Qualification","111","Right","Left","Right","Yes","0","0","Missed the scale","1","0","6","0","Floor","Neither","0","Robot did NOT attempt to climb","It didn’t place cubes onto the scale too accurately","Loss","4"
"2018/04/27 5:08:38 PM AST","548","Qualification","111","Middle","Left","Right","Yes","0","0","","1","3","1","0","Floor","Attempted Climb","0","The middle portion of the bar","Cam lift another bot but ran out of time ","Loss","2"
"2018/04/27 5:08:47 PM AST","5406","Qualification","111","Right","Left","Right","Yes","0","1","","0","0","5","0","Floor","Climb","1","The middle portion of the bar","Lifted another one and was mostly stable","Win","4"
"2018/04/27 5:08:51 PM AST","578","Qualification","111","Left","Left","Right","Yes","0","0","","2","2","2","2","Floor","Neither","0","Robot did NOT attempt to climb","Tried to get on another bots hook but couldn’t. ","Loss","1"
"2018/04/27 5:14:50 PM AST","494","Qualification","112","Right","Left","Right","Yes","0","1","","0","0","4","3","Floor","Climb","0","Left side of the bar","Fast robot. Not very accurate scale placement. ","Loss","4"
"2018/04/27 5:15:14 PM AST","177","Qualification","112","Left","Left","Right","Yes","1","0","Pretty good","3","2","2","0","Floor","Neither","0","Robot did NOT attempt to climb","Not super good match. ","Loss","3"
"2018/04/27 5:15:14 PM AST","56","Qualification","112","Middle","Left","Right","Yes","1","0","","0","0","6","0","Floor","Climb","0","The middle portion of the bar","","Loss","4"
"2018/04/27 5:15:28 PM AST","2481","Qualification","112","Left","Left","Right","Yes","0","1","","0","0","6","0","Floor","Neither","0","Robot did NOT attempt to climb","Really good driving and grabs cubes straight from portal","Win","4"
"2018/04/27 5:15:48 PM AST","6823","Qualification","112","Right","Left","Right","Yes","0","0","","9","2","0","0","Floor","Platform/Was Lifted","0","Robot did NOT attempt to climb","Very good at defending scale while stuffing ez","Win","3"
"2018/04/27 5:16:05 PM AST","6590","Qualification","112","Middle","Left","Right","Yes","1","0","","0","1","0","2","Floor","Neither","0","Robot did NOT attempt to climb","","Win","1"
